 Disk integrated flux for G2V star (erg s-1 Sr-1 cm-2 nm-1)
=============================================================
Wavelength   quiet     spot      penumbra     umbra
   [nm]      region
=============================================================
  929.000  3.920e+07  2.247e+07  2.529e+07  9.135e+06
  931.000  3.940e+07  2.271e+07  2.556e+07  9.217e+06
  933.000  3.917e+07  2.262e+07  2.545e+07  9.215e+06
  935.000  3.897e+07  2.248e+07  2.528e+07  9.203e+06
  937.000  3.875e+07  2.231e+07  2.511e+07  9.063e+06
  939.000  3.859e+07  2.227e+07  2.503e+07  9.168e+06
  941.000  3.708e+07  2.156e+07  2.419e+07  9.052e+06
  943.000  3.802e+07  2.201e+07  2.472e+07  9.175e+06
  945.000  3.746e+07  2.160e+07  2.426e+07  8.997e+06
  947.000  3.788e+07  2.197e+07  2.468e+07  9.155e+06
  949.000  3.779e+07  2.196e+07  2.465e+07  9.202e+06
  951.000  3.735e+07  2.185e+07  2.453e+07  9.172e+06
  953.000  3.659e+07  2.154e+07  2.416e+07  9.112e+06
  955.000  3.490e+07  2.104e+07  2.358e+07  8.966e+06
  957.000  3.630e+07  2.137e+07  2.396e+07  9.063e+06
  959.000  3.688e+07  2.167e+07  2.431e+07  9.181e+06
  961.000  3.664e+07  2.148e+07  2.411e+07  9.015e+06
  963.000  3.632e+07  2.137e+07  2.395e+07  9.105e+06
  965.000  3.620e+07  2.106e+07  2.366e+07  8.719e+06
  967.000  3.602e+07  2.104e+07  2.363e+07  8.772e+06
  969.000  3.630e+07  2.132e+07  2.392e+07  9.003e+06
  971.000  3.610e+07  2.112e+07  2.370e+07  8.899e+06
  973.000  3.602e+07  2.103e+07  2.363e+07  8.718e+06
  975.000  3.558e+07  2.085e+07  2.343e+07  8.653e+06
  977.000  3.558e+07  2.091e+07  2.347e+07  8.763e+06
  979.000  3.528e+07  2.061e+07  2.316e+07  8.561e+06
  981.000  3.547e+07  2.094e+07  2.349e+07  8.816e+06
  983.000  3.525e+07  2.077e+07  2.333e+07  8.633e+06
  985.000  3.520e+07  2.085e+07  2.340e+07  8.761e+06
  987.000  3.487e+07  2.069e+07  2.320e+07  8.767e+06
  989.000  3.474e+07  2.067e+07  2.318e+07  8.776e+06
  991.000  3.449e+07  2.052e+07  2.302e+07  8.681e+06
  993.000  3.469e+07  2.062e+07  2.314e+07  8.685e+06
  995.000  3.450e+07  2.053e+07  2.302e+07  8.714e+06
  997.000  3.435e+07  2.049e+07  2.297e+07  8.738e+06
  999.000  3.408e+07  2.038e+07  2.284e+07  8.730e+06
 1002.500  3.323e+07  2.007e+07  2.248e+07  8.641e+06
 1007.500  3.246e+07  1.978e+07  2.213e+07  8.622e+06
 1012.500  3.309e+07  1.992e+07  2.230e+07  8.645e+06
 1017.500  3.260e+07  1.965e+07  2.198e+07  8.582e+06
 1022.500  3.248e+07  1.958e+07  2.190e+07  8.583e+06
 1027.500  3.233e+07  1.955e+07  2.186e+07  8.600e+06
 1032.500  3.174e+07  1.921e+07  2.148e+07  8.466e+06
 1037.500  3.142e+07  1.905e+07  2.129e+07  8.476e+06
 1042.500  3.128e+07  1.905e+07  2.127e+07  8.513e+06
 1047.500  3.074e+07  1.879e+07  2.097e+07  8.429e+06
 1052.500  3.059e+07  1.873e+07  2.090e+07  8.451e+06
 1057.500  3.016e+07  1.848e+07  2.061e+07  8.363e+06
 1062.500  2.984e+07  1.834e+07  2.045e+07  8.361e+06
 1067.500  2.909e+07  1.799e+07  2.005e+07  8.248e+06
 1072.500  2.908e+07  1.796e+07  2.002e+07  8.216e+06
 1077.500  2.870e+07  1.774e+07  1.976e+07  8.194e+06
 1082.500  2.806e+07  1.734e+07  1.930e+07  8.021e+06
 1087.500  2.776e+07  1.726e+07  1.920e+07  8.080e+06
 1092.500  2.667e+07  1.692e+07  1.879e+07  8.064e+06
 1097.500  2.652e+07  1.647e+07  1.827e+07  7.947e+06
 1102.500  2.686e+07  1.653e+07  1.835e+07  7.897e+06
 1107.500  2.687e+07  1.658e+07  1.842e+07  7.862e+06
 1112.500  2.656e+07  1.643e+07  1.825e+07  7.825e+06
 1117.500  2.635e+07  1.638e+07  1.820e+07  7.771e+06
 1122.500  2.621e+07  1.632e+07  1.812e+07  7.788e+06
 1127.500  2.560e+07  1.597e+07  1.773e+07  7.632e+06
 1132.500  2.559e+07  1.606e+07  1.783e+07  7.673e+06
 1137.500  2.529e+07  1.579e+07  1.753e+07  7.513e+06
 1142.500  2.495e+07  1.564e+07  1.737e+07  7.419e+06
 1147.500  2.512e+07  1.582e+07  1.755e+07  7.620e+06
 1152.500  2.489e+07  1.575e+07  1.746e+07  7.619e+06
 1157.500  2.450e+07  1.551e+07  1.719e+07  7.528e+06
 1162.500  2.409e+07  1.525e+07  1.691e+07  7.374e+06
 1167.500  2.392e+07  1.524e+07  1.689e+07  7.402e+06
 1172.500  2.405e+07  1.536e+07  1.702e+07  7.494e+06
 1177.500  2.343e+07  1.499e+07  1.662e+07  7.274e+06
 1182.500  2.321e+07  1.482e+07  1.640e+07  7.281e+06
 1187.500  2.295e+07  1.469e+07  1.627e+07  7.185e+06
 1192.500  2.321e+07  1.493e+07  1.653e+07  7.352e+06
 1197.500  2.231e+07  1.427e+07  1.579e+07  7.039e+06
 1202.500  2.248e+07  1.452e+07  1.605e+07  7.241e+06
 1207.500  2.215e+07  1.430e+07  1.581e+07  7.155e+06
 1212.500  2.214e+07  1.439e+07  1.590e+07  7.213e+06
 1217.500  2.215e+07  1.440e+07  1.592e+07  7.205e+06
 1222.500  2.193e+07  1.429e+07  1.579e+07  7.169e+06
 1227.500  2.164e+07  1.414e+07  1.562e+07  7.124e+06
 1232.500  2.148e+07  1.405e+07  1.551e+07  7.081e+06
 1237.500  2.131e+07  1.397e+07  1.543e+07  7.072e+06
 1242.500  2.107e+07  1.380e+07  1.524e+07  6.986e+06
 1247.500  2.097e+07  1.380e+07  1.523e+07  7.003e+06
 1252.500  2.071e+07  1.363e+07  1.505e+07  6.928e+06
 1257.500  2.051e+07  1.358e+07  1.497e+07  6.936e+06
 1262.500  2.033e+07  1.347e+07  1.485e+07  6.894e+06
 1267.500  2.005e+07  1.329e+07  1.465e+07  6.822e+06
 1272.500  1.993e+07  1.328e+07  1.463e+07  6.853e+06
 1277.500  1.954e+07  1.313e+07  1.445e+07  6.836e+06
 1282.500  1.815e+07  1.246e+07  1.368e+07  6.618e+06
 1287.500  1.915e+07  1.287e+07  1.416e+07  6.735e+06
 1292.500  1.914e+07  1.279e+07  1.408e+07  6.647e+06
 1297.500  1.916e+07  1.287e+07  1.416e+07  6.731e+06
 1302.500  1.889e+07  1.271e+07  1.398e+07  6.675e+06
 1307.500  1.887e+07  1.273e+07  1.400e+07  6.679e+06
 1312.500  1.850e+07  1.241e+07  1.366e+07  6.437e+06
 1317.500  1.834e+07  1.237e+07  1.361e+07  6.500e+06
 1322.500  1.837e+07  1.246e+07  1.369e+07  6.593e+06
 1327.500  1.805e+07  1.224e+07  1.345e+07  6.488e+06
 1332.500  1.800e+07  1.221e+07  1.344e+07  6.368e+06
 1337.500  1.781e+07  1.211e+07  1.334e+07  6.257e+06
 1342.500  1.778e+07  1.212e+07  1.336e+07  6.230e+06
 1347.500  1.760e+07  1.203e+07  1.324e+07  6.274e+06
 1352.500  1.746e+07  1.196e+07  1.317e+07  6.201e+06
 1357.500  1.714e+07  1.175e+07  1.292e+07  6.162e+06
 1362.500  1.708e+07  1.170e+07  1.288e+07  6.102e+06
 1367.500  1.693e+07  1.169e+07  1.284e+07  6.181e+06
 1372.500  1.680e+07  1.166e+07  1.281e+07  6.193e+06
 1377.500  1.667e+07  1.156e+07  1.270e+07  6.167e+06
 1382.500  1.657e+07  1.153e+07  1.266e+07  6.162e+06
 1387.500  1.645e+07  1.141e+07  1.254e+07  6.051e+06
 1392.500  1.631e+07  1.128e+07  1.245e+07  5.714e+06
 1397.500  1.617e+07  1.125e+07  1.239e+07  5.840e+06
 1402.500  1.594e+07  1.111e+07  1.221e+07  5.854e+06
 1407.500  1.588e+07  1.109e+07  1.218e+07  5.894e+06
 1412.500  1.557e+07  1.085e+07  1.191e+07  5.779e+06
 1417.500  1.560e+07  1.090e+07  1.196e+07  5.813e+06
 1422.500  1.526e+07  1.068e+07  1.171e+07  5.775e+06
 1427.500  1.500e+07  1.043e+07  1.145e+07  5.569e+06
 1432.500  1.515e+07  1.066e+07  1.169e+07  5.765e+06
 1437.500  1.513e+07  1.067e+07  1.171e+07  5.737e+06
 1442.500  1.457e+07  1.033e+07  1.130e+07  5.684e+06
 1447.500  1.485e+07  1.055e+07  1.156e+07  5.750e+06
 1452.500  1.448e+07  1.030e+07  1.128e+07  5.663e+06
 1457.000  1.451e+07  1.031e+07  1.128e+07  5.658e+06
 1462.000  1.441e+07  1.023e+07  1.123e+07  5.457e+06
 1467.500  1.429e+07  1.016e+07  1.114e+07  5.490e+06
 1472.500  1.401e+07  9.999e+06  1.094e+07  5.522e+06
 1477.500  1.395e+07  1.000e+07  1.095e+07  5.490e+06
 1482.500  1.389e+07  9.993e+06  1.092e+07  5.547e+06
 1487.500  1.353e+07  9.696e+06  1.060e+07  5.396e+06
 1492.500  1.384e+07  1.004e+07  1.097e+07  5.629e+06
 1497.500  1.360e+07  9.904e+06  1.079e+07  5.645e+06
 1502.500  1.318e+07  9.385e+06  1.026e+07  5.210e+06
 1507.500  1.315e+07  9.524e+06  1.038e+07  5.416e+06
 1512.500  1.332e+07  9.749e+06  1.062e+07  5.572e+06
 1517.500  1.327e+07  9.736e+06  1.061e+07  5.553e+06
 1522.500  1.303e+07  9.623e+06  1.046e+07  5.635e+06
 1527.500  1.305e+07  9.630e+06  1.048e+07  5.545e+06
 1532.500  1.290e+07  9.588e+06  1.042e+07  5.625e+06
 1537.500  1.283e+07  9.540e+06  1.038e+07  5.499e+06
 1542.500  1.275e+07  9.499e+06  1.035e+07  5.435e+06
 1547.500  1.265e+07  9.512e+06  1.031e+07  5.670e+06
 1552.500  1.245e+07  9.326e+06  1.012e+07  5.511e+06
 1557.500  1.233e+07  9.287e+06  1.007e+07  5.530e+06
 1562.500  1.238e+07  9.374e+06  1.015e+07  5.659e+06
 1567.500  1.206e+07  9.140e+06  9.882e+06  5.577e+06
 1572.500  1.208e+07  9.157e+06  9.915e+06  5.523e+06
 1577.500  1.160e+07  8.685e+06  9.396e+06  5.278e+06
 1582.500  1.177e+07  8.977e+06  9.685e+06  5.576e+06
 1587.500  1.138e+07  8.703e+06  9.382e+06  5.445e+06
 1592.500  1.153e+07  8.851e+06  9.533e+06  5.576e+06
 1597.500  1.155e+07  8.910e+06  9.585e+06  5.663e+06
 1605.000  1.138e+07  8.817e+06  9.488e+06  5.593e+06
 1615.000  1.112e+07  8.655e+06  9.305e+06  5.530e+06
 1625.000  1.107e+07  8.599e+06  9.251e+06  5.463e+06
 1635.000  1.077e+07  8.464e+06  9.073e+06  5.532e+06
 1645.000  1.047e+07  8.287e+06  8.868e+06  5.493e+06
 1655.000  1.049e+07  8.286e+06  8.855e+06  5.543e+06
 1665.000  1.029e+07  8.114e+06  8.673e+06  5.423e+06
 1675.000  9.903e+06  7.820e+06  8.364e+06  5.202e+06
 1685.000  9.574e+06  7.664e+06  8.171e+06  5.221e+06
 1695.000  9.728e+06  7.714e+06  8.240e+06  5.180e+06
 1705.000  9.441e+06  7.455e+06  7.966e+06  4.993e+06
 1715.000  9.269e+06  7.269e+06  7.794e+06  4.742e+06
 1725.000  8.981e+06  7.101e+06  7.600e+06  4.694e+06
 1735.000  8.483e+06  6.820e+06  7.293e+06  4.538e+06
 1745.000  8.582e+06  6.805e+06  7.290e+06  4.469e+06
 1755.000  8.547e+06  6.728e+06  7.233e+06  4.294e+06
 1765.000  8.393e+06  6.612e+06  7.112e+06  4.204e+06
 1775.000  8.224e+06  6.455e+06  6.951e+06  4.061e+06
 1785.000  8.094e+06  6.355e+06  6.855e+06  3.942e+06
 1795.000  7.934e+06  6.237e+06  6.724e+06  3.890e+06
 1805.000  7.706e+06  6.041e+06  6.525e+06  3.709e+06
 1815.000  7.274e+06  5.831e+06  6.280e+06  3.665e+06
 1825.000  7.304e+06  5.758e+06  6.214e+06  3.556e+06
 1835.000  7.283e+06  5.712e+06  6.164e+06  3.535e+06
 1845.000  7.100e+06  5.523e+06  5.978e+06  3.330e+06
 1855.000  7.012e+06  5.482e+06  5.937e+06  3.291e+06
 1865.000  6.775e+06  5.308e+06  5.736e+06  3.246e+06
 1875.000  6.284e+06  5.031e+06  5.420e+06  3.149e+06
 1885.000  6.537e+06  5.144e+06  5.549e+06  3.193e+06
 1895.000  6.353e+06  4.961e+06  5.352e+06  3.077e+06
 1905.000  6.396e+06  5.019e+06  5.416e+06  3.109e+06
 1915.000  6.255e+06  4.912e+06  5.295e+06  3.067e+06
 1925.000  6.133e+06  4.829e+06  5.201e+06  3.033e+06
 1935.000  5.930e+06  4.651e+06  5.017e+06  2.888e+06
 1945.000  5.572e+06  4.455e+06  4.794e+06  2.819e+06
 1955.000  5.754e+06  4.537e+06  4.887e+06  2.851e+06
 1965.000  5.679e+06  4.471e+06  4.811e+06  2.832e+06
 1975.000  5.569e+06  4.334e+06  4.683e+06  2.656e+06
 1985.000  5.499e+06  4.289e+06  4.635e+06  2.625e+06
 1995.000  5.406e+06  4.229e+06  4.566e+06  2.606e+06
 2005.000  5.339e+06  4.209e+06  4.535e+06  2.639e+06
 2015.000  5.266e+06  4.149e+06  4.475e+06  2.579e+06
 2025.000  5.124e+06  4.027e+06  4.341e+06  2.512e+06
 2035.000  5.009e+06  3.951e+06  4.253e+06  2.495e+06
 2045.000  4.986e+06  3.933e+06  4.237e+06  2.468e+06
 2055.000  4.880e+06  3.846e+06  4.141e+06  2.425e+06
 2065.000  4.769e+06  3.751e+06  4.040e+06  2.362e+06
 2075.000  4.705e+06  3.716e+06  3.997e+06  2.362e+06
 2085.000  4.623e+06  3.646e+06  3.925e+06  2.302e+06
 2095.000  4.514e+06  3.555e+06  3.823e+06  2.267e+06
 2105.000  4.476e+06  3.538e+06  3.803e+06  2.260e+06
 2115.000  4.388e+06  3.469e+06  3.727e+06  2.228e+06
 2125.000  4.308e+06  3.414e+06  3.665e+06  2.209e+06
 2135.000  4.245e+06  3.372e+06  3.616e+06  2.197e+06
 2145.000  4.172e+06  3.316e+06  3.553e+06  2.176e+06
 2155.000  4.075e+06  3.252e+06  3.480e+06  2.153e+06
 2165.000  3.818e+06  3.113e+06  3.316e+06  2.134e+06
 2175.000  3.897e+06  3.117e+06  3.328e+06  2.098e+06
 2185.000  3.873e+06  3.093e+06  3.302e+06  2.090e+06
 2195.000  3.843e+06  3.067e+06  3.274e+06  2.074e+06
 2205.000  3.746e+06  2.968e+06  3.173e+06  1.980e+06
 2215.000  3.718e+06  2.982e+06  3.176e+06  2.052e+06
 2225.000  3.650e+06  2.908e+06  3.101e+06  1.984e+06
 2235.000  3.590e+06  2.869e+06  3.053e+06  1.982e+06
 2245.000  3.533e+06  2.830e+06  3.009e+06  1.971e+06
 2255.000  3.471e+06  2.791e+06  2.965e+06  1.957e+06
 2265.000  3.410e+06  2.725e+06  2.899e+06  1.890e+06
 2275.000  3.372e+06  2.712e+06  2.879e+06  1.907e+06
 2285.000  3.294e+06  2.641e+06  2.803e+06  1.861e+06
 2295.000  3.214e+06  2.497e+06  2.666e+06  1.685e+06
 2305.000  3.195e+06  2.527e+06  2.691e+06  1.740e+06
 2315.000  3.140e+06  2.492e+06  2.653e+06  1.719e+06
 2325.000  3.043e+06  2.335e+06  2.498e+06  1.553e+06
 2335.000  3.020e+06  2.356e+06  2.519e+06  1.574e+06
 2345.000  3.000e+06  2.367e+06  2.525e+06  1.605e+06
 2355.000  2.888e+06  2.202e+06  2.360e+06  1.445e+06
 2365.000  2.892e+06  2.260e+06  2.415e+06  1.517e+06
 2375.000  2.836e+06  2.228e+06  2.378e+06  1.510e+06
 2385.000  2.748e+06  2.091e+06  2.244e+06  1.362e+06
 2395.000  2.754e+06  2.139e+06  2.292e+06  1.407e+06
 2405.000  2.717e+06  2.121e+06  2.276e+06  1.375e+06
 2415.000  2.631e+06  2.006e+06  2.157e+06  1.281e+06
 2425.000  2.622e+06  2.025e+06  2.178e+06  1.289e+06
 2435.000  2.586e+06  2.010e+06  2.164e+06  1.272e+06
 2445.000  2.534e+06  1.937e+06  2.090e+06  1.202e+06
 2455.000  2.478e+06  1.896e+06  2.047e+06  1.175e+06
 2465.000  2.479e+06  1.918e+06  2.073e+06  1.173e+06
 2475.000  2.423e+06  1.861e+06  2.013e+06  1.135e+06
 2485.000  2.367e+06  1.801e+06  1.950e+06  1.089e+06
 2495.000  2.363e+06  1.823e+06  1.974e+06  1.097e+06
 2505.000  2.334e+06  1.804e+06  1.955e+06  1.081e+06
 2515.000  2.284e+06  1.742e+06  1.889e+06  1.034e+06
 2525.000  2.269e+06  1.733e+06  1.886e+06  1.002e+06
 2535.000  2.234e+06  1.719e+06  1.867e+06  1.008e+06
 2545.000  2.189e+06  1.682e+06  1.825e+06  9.984e+05
 2555.000  2.160e+06  1.665e+06  1.806e+06  9.939e+05
 2565.000  2.130e+06  1.646e+06  1.787e+06  9.668e+05
 2575.000  2.115e+06  1.641e+06  1.779e+06  9.775e+05
 2585.000  2.054e+06  1.584e+06  1.715e+06  9.593e+05
 2595.000  2.046e+06  1.587e+06  1.718e+06  9.560e+05
 2605.000  2.021e+06  1.572e+06  1.702e+06  9.510e+05
 2615.000  1.977e+06  1.551e+06  1.673e+06  9.652e+05
 2625.000  1.877e+06  1.491e+06  1.606e+06  9.383e+05
 2635.000  1.917e+06  1.503e+06  1.620e+06  9.395e+05
 2645.000  1.898e+06  1.486e+06  1.602e+06  9.250e+05
 2655.000  1.876e+06  1.460e+06  1.575e+06  9.054e+05
 2665.000  1.841e+06  1.436e+06  1.548e+06  9.016e+05
 2675.000  1.831e+06  1.440e+06  1.554e+06  8.934e+05
 2685.000  1.815e+06  1.425e+06  1.537e+06  8.867e+05
 2695.000  1.788e+06  1.397e+06  1.510e+06  8.556e+05
 2705.000  1.767e+06  1.385e+06  1.495e+06  8.534e+05
 2715.000  1.741e+06  1.364e+06  1.475e+06  8.308e+05
 2725.000  1.718e+06  1.346e+06  1.457e+06  8.134e+05
 2735.000  1.695e+06  1.328e+06  1.437e+06  8.063e+05
 2745.000  1.675e+06  1.315e+06  1.422e+06  8.033e+05
 2755.000  1.639e+06  1.292e+06  1.399e+06  7.801e+05
 2765.000  1.620e+06  1.273e+06  1.378e+06  7.720e+05
 2775.000  1.604e+06  1.260e+06  1.362e+06  7.688e+05
 2785.000  1.585e+06  1.243e+06  1.346e+06  7.477e+05
 2795.000  1.567e+06  1.227e+06  1.328e+06  7.419e+05
 2805.000  1.546e+06  1.203e+06  1.307e+06  7.045e+05
 2815.000  1.527e+06  1.194e+06  1.295e+06  7.136e+05
 2825.000  1.506e+06  1.180e+06  1.279e+06  7.061e+05
 2835.000  1.489e+06  1.168e+06  1.266e+06  6.973e+05
 2845.000  1.463e+06  1.152e+06  1.246e+06  7.003e+05
 2855.000  1.446e+06  1.135e+06  1.230e+06  6.775e+05
 2865.000  1.422e+06  1.122e+06  1.213e+06  6.827e+05
 2875.000  1.392e+06  1.105e+06  1.195e+06  6.720e+05
 2885.000  1.388e+06  1.094e+06  1.184e+06  6.602e+05
 2895.000  1.374e+06  1.083e+06  1.171e+06  6.609e+05
 2905.000  1.357e+06  1.065e+06  1.155e+06  6.355e+05
 2915.000  1.340e+06  1.059e+06  1.144e+06  6.526e+05
 2925.000  1.317e+06  1.028e+06  1.116e+06  6.044e+05
 2935.000  1.306e+06  1.029e+06  1.111e+06  6.323e+05
 2945.000  1.286e+06  1.005e+06  1.092e+06  5.876e+05
 2955.000  1.273e+06  1.003e+06  1.084e+06  6.107e+05
 2965.000  1.257e+06  9.839e+05  1.068e+06  5.830e+05
 2975.000  1.241e+06  9.789e+05  1.058e+06  5.968e+05
 2985.000  1.226e+06  9.628e+05  1.044e+06  5.719e+05
 2995.000  1.208e+06  9.537e+05  1.030e+06  5.872e+05
 3005.000  1.192e+06  9.345e+05  1.014e+06  5.547e+05
 3015.000  1.179e+06  9.337e+05  1.008e+06  5.788e+05
 3025.000  1.162e+06  9.146e+05  9.910e+05  5.482e+05
 3035.000  1.133e+06  9.034e+05  9.750e+05  5.600e+05
 3045.000  1.126e+06  8.876e+05  9.611e+05  5.353e+05
 3055.000  1.120e+06  8.863e+05  9.572e+05  5.462e+05
 3065.000  1.106e+06  8.743e+05  9.442e+05  5.389e+05
 3075.000  1.096e+06  8.653e+05  9.354e+05  5.292e+05
 3085.000  1.079e+06  8.502e+05  9.189e+05  5.207e+05
 3095.000  1.066e+06  8.400e+05  9.087e+05  5.110e+05
 3105.000  1.057e+06  8.370e+05  9.029e+05  5.205e+05
 3115.000  1.035e+06  8.156e+05  8.811e+05  5.017e+05
 3125.000  1.030e+06  8.164e+05  8.804e+05  5.093e+05
 3135.000  1.017e+06  8.000e+05  8.648e+05  4.896e+05
 3145.000  1.006e+06  7.964e+05  8.592e+05  4.952e+05
 3155.000  9.903e+05  7.839e+05  8.455e+05  4.884e+05
 3165.000  9.808e+05  7.784e+05  8.383e+05  4.907e+05
 3175.000  9.690e+05  7.671e+05  8.272e+05  4.787e+05
 3185.000  9.580e+05  7.590e+05  8.176e+05  4.780e+05
 3195.000  9.481e+05  7.512e+05  8.095e+05  4.713e+05
 3210.000  9.300e+05  7.404e+05  7.962e+05  4.727e+05
 3230.000  9.081e+05  7.197e+05  7.743e+05  4.578e+05
 3250.000  8.868e+05  7.067e+05  7.590e+05  4.557e+05
 3270.000  8.652e+05  6.899e+05  7.405e+05  4.467e+05
 3290.000  8.348e+05  6.693e+05  7.177e+05  4.365e+05
 3310.000  8.228e+05  6.587e+05  7.054e+05  4.344e+05
 3330.000  8.050e+05  6.422e+05  6.878e+05  4.234e+05
 3350.000  7.899e+05  6.318e+05  6.762e+05  4.186e+05
 3370.000  7.714e+05  6.192e+05  6.616e+05  4.156e+05
 3390.000  7.526e+05  6.014e+05  6.428e+05  4.025e+05
 3410.000  7.355e+05  5.905e+05  6.302e+05  3.997e+05
 3430.000  7.222e+05  5.820e+05  6.200e+05  3.993e+05
 3450.000  7.068e+05  5.659e+05  6.041e+05  3.826e+05
 3470.000  6.912e+05  5.572e+05  5.929e+05  3.855e+05
 3490.000  6.767e+05  5.461e+05  5.810e+05  3.780e+05
 3510.000  6.621e+05  5.331e+05  5.673e+05  3.686e+05
 3530.000  6.467e+05  5.212e+05  5.542e+05  3.626e+05
 3550.001  6.340e+05  5.129e+05  5.446e+05  3.606e+05
 3570.001  6.196e+05  4.997e+05  5.310e+05  3.497e+05
 3590.001  6.062e+05  4.896e+05  5.197e+05  3.451e+05
 3610.001  5.952e+05  4.829e+05  5.117e+05  3.446e+05
 3630.001  5.824e+05  4.711e+05  4.996e+05  3.342e+05
 3650.001  5.679e+05  4.604e+05  4.876e+05  3.295e+05
 3670.001  5.561e+05  4.512e+05  4.775e+05  3.248e+05
 3690.001  5.417e+05  4.402e+05  4.654e+05  3.191e+05
 3710.001  5.298e+05  4.298e+05  4.545e+05  3.111e+05
 3730.001  5.198e+05  4.236e+05  4.477e+05  3.078e+05
 3750.001  5.042e+05  4.137e+05  4.361e+05  3.062e+05
 3770.001  5.007e+05  4.068e+05  4.300e+05  2.955e+05
 3790.001  4.908e+05  4.007e+05  4.225e+05  2.964e+05
 3810.001  4.818e+05  3.923e+05  4.141e+05  2.879e+05
 3830.001  4.735e+05  3.858e+05  4.073e+05  2.830e+05
 3850.001  4.646e+05  3.787e+05  3.995e+05  2.789e+05
 3870.001  4.545e+05  3.709e+05  3.909e+05  2.754e+05
 3890.001  4.451e+05  3.630e+05  3.827e+05  2.684e+05
 3910.001  4.376e+05  3.572e+05  3.766e+05  2.642e+05
 3930.001  4.292e+05  3.503e+05  3.692e+05  2.596e+05
 3950.001  4.195e+05  3.430e+05  3.611e+05  2.561e+05
 3970.001  4.124e+05  3.370e+05  3.550e+05  2.507e+05
 3990.001  4.019e+05  3.268e+05  3.449e+05  2.397e+05
 4010.001  3.955e+05  3.232e+05  3.407e+05  2.393e+05
 4030.001  3.890e+05  3.180e+05  3.352e+05  2.353e+05
 4050.001  3.769e+05  3.089e+05  3.261e+05  2.264e+05
 4070.001  3.737e+05  3.041e+05  3.212e+05  2.218e+05
 4090.001  3.675e+05  2.996e+05  3.165e+05  2.180e+05
 4110.001  3.611e+05  2.941e+05  3.106e+05  2.151e+05
 4130.001  3.549e+05  2.890e+05  3.054e+05  2.098e+05
 4150.001  3.475e+05  2.834e+05  2.992e+05  2.075e+05
 4170.001  3.411e+05  2.775e+05  2.935e+05  2.005e+05
 4190.001  3.351e+05  2.731e+05  2.883e+05  1.998e+05
 4210.001  3.273e+05  2.658e+05  2.809e+05  1.933e+05
 4230.001  3.240e+05  2.643e+05  2.790e+05  1.935e+05
 4250.001  3.171e+05  2.580e+05  2.727e+05  1.873e+05
 4270.001  3.122e+05  2.543e+05  2.687e+05  1.850e+05
 4290.001  3.014e+05  2.434e+05  2.571e+05  1.775e+05
 4310.001  2.934e+05  2.336e+05  2.477e+05  1.665e+05
 4330.001  2.906e+05  2.332e+05  2.469e+05  1.674e+05
 4350.001  2.802e+05  2.225e+05  2.358e+05  1.586e+05
 4370.001  2.744e+05  2.171e+05  2.304e+05  1.537e+05
 4390.001  2.718e+05  2.145e+05  2.277e+05  1.510e+05
 4410.001  2.609e+05  2.043e+05  2.168e+05  1.448e+05
 4430.001  2.592e+05  2.026e+05  2.153e+05  1.419e+05
 4450.001  2.556e+05  1.995e+05  2.120e+05  1.398e+05
 4470.001  2.462e+05  1.913e+05  2.031e+05  1.349e+05
 4490.001  2.455e+05  1.912e+05  2.032e+05  1.337e+05
 4510.001  2.412e+05  1.869e+05  1.987e+05  1.304e+05
 4530.001  2.334e+05  1.807e+05  1.919e+05  1.276e+05
 4550.001  2.319e+05  1.803e+05  1.915e+05  1.266e+05
 4570.001  2.291e+05  1.785e+05  1.896e+05  1.252e+05
 4590.001  2.217e+05  1.718e+05  1.823e+05  1.215e+05
 4610.001  2.204e+05  1.719e+05  1.825e+05  1.211e+05
 4630.001  2.166e+05  1.688e+05  1.792e+05  1.189e+05
 4650.001  2.118e+05  1.665e+05  1.765e+05  1.184e+05
 4670.001  2.096e+05  1.648e+05  1.748e+05  1.170e+05
 4690.001  2.071e+05  1.626e+05  1.725e+05  1.152e+05
 4710.001  2.034e+05  1.595e+05  1.691e+05  1.136e+05
 4730.001  2.017e+05  1.589e+05  1.685e+05  1.130e+05
 4750.001  1.980e+05  1.557e+05  1.651e+05  1.107e+05
 4770.001  1.947e+05  1.532e+05  1.625e+05  1.086e+05
 4790.001  1.919e+05  1.513e+05  1.604e+05  1.081e+05
 4810.001  1.881e+05  1.479e+05  1.569e+05  1.049e+05
 4830.001  1.869e+05  1.480e+05  1.568e+05  1.058e+05
 4850.001  1.833e+05  1.449e+05  1.536e+05  1.032e+05
 4870.001  1.803e+05  1.421e+05  1.507e+05  1.009e+05
 4890.001  1.779e+05  1.403e+05  1.489e+05  9.933e+04
 4910.001  1.751e+05  1.385e+05  1.467e+05  9.923e+04
 4930.001  1.725e+05  1.361e+05  1.443e+05  9.646e+04
 4950.001  1.697e+05  1.340e+05  1.420e+05  9.546e+04
 4970.001  1.673e+05  1.323e+05  1.403e+05  9.420e+04
 4990.001  1.650e+05  1.306e+05  1.384e+05  9.322e+04
 5010.001  1.619e+05  1.275e+05  1.353e+05  9.049e+04
 5030.001  1.603e+05  1.269e+05  1.347e+05  8.980e+04
 5050.001  1.572e+05  1.243e+05  1.318e+05  8.850e+04
 5070.001  1.552e+05  1.229e+05  1.303e+05  8.772e+04
